sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price
60141,All Websites [EUR],ALL GROUPS,250,6.850
60143,All Websites [EUR],ALL GROUPS,500,3.420
60144,All Websites [EUR],ALL GROUPS,100,11.830
60145,All Websites [EUR],ALL GROUPS,500,1.920
60147,All Websites [EUR],ALL GROUPS,250,3.900
60148,All Websites [EUR],ALL GROUPS,250,4.300
60150-BK,All Websites [EUR],ALL GROUPS,250,6.430
60151,All Websites [EUR],ALL GROUPS,250,3.900
60153-BE,All Websites [EUR],ALL GROUPS,250,3.900
60153-BK,All Websites [EUR],ALL GROUPS,250,3.900
60153-RD,All Websites [EUR],ALL GROUPS,250,3.900
60153-WE,All Websites [EUR],ALL GROUPS,250,3.900
60154-BKGD,All Websites [EUR],ALL GROUPS,100,7.530
60154-BKSR,All Websites [EUR],ALL GROUPS,100,7.530
60154-WESR,All Websites [EUR],ALL GROUPS,100,7.530
60666-BE,All Websites [EUR],ALL GROUPS,100,11.750
60666-BK,All Websites [EUR],ALL GROUPS,100,11.750
60666-OE,All Websites [EUR],ALL GROUPS,100,11.750
60666-RD,All Websites [EUR],ALL GROUPS,100,11.750
60666-WE,All Websites [EUR],ALL GROUPS,100,11.750
65002-BK 2200mAh,All Websites [EUR],ALL GROUPS,25,5.880
65002-BK 3000mAh,All Websites [EUR],ALL GROUPS,25,7.830
65002-DBE 2200mAh,All Websites [EUR],ALL GROUPS,25,5.880
65002-DBE 3000mAh,All Websites [EUR],ALL GROUPS,25,7.830
65002-GN 2200mAh,All Websites [EUR],ALL GROUPS,25,5.880
65002-GN 3000mAh,All Websites [EUR],ALL GROUPS,25,7.830
65002-MG 2200mAh,All Websites [EUR],ALL GROUPS,25,5.880
65002-MG 3000mAh,All Websites [EUR],ALL GROUPS,25,7.830
65002-PE 2200mAh,All Websites [EUR],ALL GROUPS,25,5.880
65002-PE 3000mAh,All Websites [EUR],ALL GROUPS,25,7.830
65002-RD 2200mAh,All Websites [EUR],ALL GROUPS,25,5.880
65002-RD 3000mAh,All Websites [EUR],ALL GROUPS,25,7.830
65002-SR 2200mAh,All Websites [EUR],ALL GROUPS,25,5.880
65002-SR 3000mAh,All Websites [EUR],ALL GROUPS,25,7.830
65004-BK 2200mAh,All Websites [EUR],ALL GROUPS,25,5.730
65004-BK 3000mAh,All Websites [EUR],ALL GROUPS,25,7.690
65004-DBE 2200mAh,All Websites [EUR],ALL GROUPS,25,5.730
65004-DBE 3000mAh,All Websites [EUR],ALL GROUPS,25,7.690
65004-RD 2200mAh,All Websites [EUR],ALL GROUPS,25,5.730
65004-RD 3000mAh,All Websites [EUR],ALL GROUPS,25,7.690
65004-SR 2200mAh,All Websites [EUR],ALL GROUPS,25,5.730
65004-SR 3000mAh,All Websites [EUR],ALL GROUPS,25,7.690
70005,All Websites [EUR],ALL GROUPS,25,14.990
70017,All Websites [EUR],ALL GROUPS,25,16.390
70018,All Websites [EUR],ALL GROUPS,25,16.390
70069,All Websites [EUR],ALL GROUPS,25,57.750
70083,All Websites [EUR],ALL GROUPS,25,28.880
70089,All Websites [EUR],ALL GROUPS,25,15.650
70091BK,All Websites [EUR],ALL GROUPS,25,72.980
70091RG,All Websites [EUR],ALL GROUPS,25,72.980
70091WE,All Websites [EUR],ALL GROUPS,25,72.980
7010201,All Websites [EUR],ALL GROUPS,5000,380
70122,All Websites [EUR],ALL GROUPS,25,10.990
70124,All Websites [EUR],ALL GROUPS,25,10.490
70129,All Websites [EUR],ALL GROUPS,25,79.990
70129-CH,All Websites [EUR],ALL GROUPS,25,81.990
70130,All Websites [EUR],ALL GROUPS,25,18.480
70131,All Websites [EUR],ALL GROUPS,25,56.990
70135-BK,All Websites [EUR],ALL GROUPS,25,69.290
70135-WE,All Websites [EUR],ALL GROUPS,25,69.290
70136,All Websites [EUR],ALL GROUPS,25,45.990
70137-BK,All Websites [EUR],ALL GROUPS,25,40.420
70137-WE,All Websites [EUR],ALL GROUPS,25,40.420
70139,All Websites [EUR],ALL GROUPS,25,25.990
70140,All Websites [EUR],ALL GROUPS,25,16.760
70141,All Websites [EUR],ALL GROUPS,25,58.580
70142,All Websites [EUR],ALL GROUPS,25,61.200
70143-BK,All Websites [EUR],ALL GROUPS,25,17.850
70143-WE,All Websites [EUR],ALL GROUPS,25,17.850
70144-BK,All Websites [EUR],ALL GROUPS,25,13.630
70145-BK,All Websites [EUR],ALL GROUPS,25,20.590
70146,All Websites [EUR],ALL GROUPS,25,10.190
70147,All Websites [EUR],ALL GROUPS,25,11.180
70148,All Websites [EUR],ALL GROUPS,25,11.180
70149,All Websites [EUR],ALL GROUPS,25,11.180
70150,All Websites [EUR],ALL GROUPS,25,17.500
70151,All Websites [EUR],ALL GROUPS,25,17.790
70152,All Websites [EUR],ALL GROUPS,25,19.620
70153,All Websites [EUR],ALL GROUPS,25,17.830
70154,All Websites [EUR],ALL GROUPS,25,19.620
70155,All Websites [EUR],ALL GROUPS,25,19.620
70156,All Websites [EUR],ALL GROUPS,25,62.990
70158,All Websites [EUR],ALL GROUPS,25,27.700
70159,All Websites [EUR],ALL GROUPS,25,29.390
70160,All Websites [EUR],ALL GROUPS,25,58.500
70161,All Websites [EUR],ALL GROUPS,25,17.420
70162,All Websites [EUR],ALL GROUPS,25,27.290
70163,All Websites [EUR],ALL GROUPS,25,23.090
70164,All Websites [EUR],ALL GROUPS,25,25.190
70165,All Websites [EUR],ALL GROUPS,25,13.850
70166,All Websites [EUR],ALL GROUPS,25,60.890
70166-MG,All Websites [EUR],ALL GROUPS,25,60.890
70167,All Websites [EUR],ALL GROUPS,25,17.420
70170,All Websites [EUR],ALL GROUPS,25,20.780
70171,All Websites [EUR],ALL GROUPS,25,44.930
70172,All Websites [EUR],ALL GROUPS,25,104.990
70172-CH,All Websites [EUR],ALL GROUPS,25,125.990
70174,All Websites [EUR],ALL GROUPS,25,29.990
70175,All Websites [EUR],ALL GROUPS,25,26.230
70176,All Websites [EUR],ALL GROUPS,25,26.230
70177-BK,All Websites [EUR],ALL GROUPS,25,28.290
70177-BN,All Websites [EUR],ALL GROUPS,25,28.290
70177-WE,All Websites [EUR],ALL GROUPS,25,28.290
70178-BK,All Websites [EUR],ALL GROUPS,25,28.860
70178-BN,All Websites [EUR],ALL GROUPS,25,28.860
70178-WE,All Websites [EUR],ALL GROUPS,25,28.860
70179,All Websites [EUR],ALL GROUPS,25,34.630
70181-BK,All Websites [EUR],ALL GROUPS,25,104.950
70181-OE,All Websites [EUR],ALL GROUPS,25,104.950
70182-BK,All Websites [EUR],ALL GROUPS,25,97.000
70182-WE,All Websites [EUR],ALL GROUPS,25,97.000
70183,All Websites [EUR],ALL GROUPS,25,78.530
70184-BE,All Websites [EUR],ALL GROUPS,25,27.990
70184-BK,All Websites [EUR],ALL GROUPS,25,27.990
70184-RD,All Websites [EUR],ALL GROUPS,25,27.990
70185-BE,All Websites [EUR],ALL GROUPS,25,12.590
70185-BK,All Websites [EUR],ALL GROUPS,25,12.590
70185-BN,All Websites [EUR],ALL GROUPS,25,12.590
70185-GN,All Websites [EUR],ALL GROUPS,25,12.590
70185-GNP,All Websites [EUR],ALL GROUPS,25,12.590
70185-GY,All Websites [EUR],ALL GROUPS,25,12.590
70185-LBE,All Websites [EUR],ALL GROUPS,25,12.590
70185-LGN,All Websites [EUR],ALL GROUPS,25,12.590
70185-MG,All Websites [EUR],ALL GROUPS,25,12.590
70185-MGP,All Websites [EUR],ALL GROUPS,25,12.590
70185-OE,All Websites [EUR],ALL GROUPS,25,12.590
70185-PE,All Websites [EUR],ALL GROUPS,25,12.590
70185-PEP,All Websites [EUR],ALL GROUPS,25,12.590
70185-RD,All Websites [EUR],ALL GROUPS,25,12.590
70185-WE,All Websites [EUR],ALL GROUPS,25,12.590
70185-YW,All Websites [EUR],ALL GROUPS,25,12.590
70186-BE,All Websites [EUR],ALL GROUPS,25,13.590
70186-BK,All Websites [EUR],ALL GROUPS,25,13.590
70186-GN,All Websites [EUR],ALL GROUPS,25,13.590
70186-LBE,All Websites [EUR],ALL GROUPS,25,13.590
70186-LGN,All Websites [EUR],ALL GROUPS,25,13.590
70186-MG,All Websites [EUR],ALL GROUPS,25,13.590
70186-OE,All Websites [EUR],ALL GROUPS,25,13.590
70186-PE,All Websites [EUR],ALL GROUPS,25,13.590
70186-RD,All Websites [EUR],ALL GROUPS,25,13.590
70186-WE,All Websites [EUR],ALL GROUPS,25,13.590
70186-YW,All Websites [EUR],ALL GROUPS,25,13.590
70187-BK,All Websites [EUR],ALL GROUPS,25,49.950
70187-WE,All Websites [EUR],ALL GROUPS,25,49.950
70188-BK,All Websites [EUR],ALL GROUPS,25,26.490
70188-WE,All Websites [EUR],ALL GROUPS,25,26.490
70191,All Websites [EUR],ALL GROUPS,25,125.000
70192,All Websites [EUR],ALL GROUPS,25,125.000
70193-BK,All Websites [EUR],ALL GROUPS,25,41.950
70193-WE,All Websites [EUR],ALL GROUPS,25,41.950
70194-BK,All Websites [EUR],ALL GROUPS,25,13.590
70194-WE,All Websites [EUR],ALL GROUPS,25,13.590
70195-BK,All Websites [EUR],ALL GROUPS,25,51.950
70195-SR,All Websites [EUR],ALL GROUPS,25,51.950
70196-BE,All Websites [EUR],ALL GROUPS,25,37.590
70196-SR,All Websites [EUR],ALL GROUPS,25,37.590
70197-BE,All Websites [EUR],ALL GROUPS,25,37.590
70197-SR,All Websites [EUR],ALL GROUPS,25,37.590
70200-BE,All Websites [EUR],ALL GROUPS,25,17.790
70200-BK,All Websites [EUR],ALL GROUPS,25,17.790
70200-GN,All Websites [EUR],ALL GROUPS,25,17.790
70200-LBE,All Websites [EUR],ALL GROUPS,25,17.790
70200-LGN,All Websites [EUR],ALL GROUPS,25,17.790
70200-MG,All Websites [EUR],ALL GROUPS,25,17.790
70200-OE,All Websites [EUR],ALL GROUPS,25,17.790
70200-PE,All Websites [EUR],ALL GROUPS,25,17.790
70200-RD,All Websites [EUR],ALL GROUPS,25,17.790
70200-WE,All Websites [EUR],ALL GROUPS,25,17.790
70200-YW,All Websites [EUR],ALL GROUPS,25,17.790
70201-BE,All Websites [EUR],ALL GROUPS,25,18.850
70201-BK,All Websites [EUR],ALL GROUPS,25,18.850
70201-GN,All Websites [EUR],ALL GROUPS,25,18.850
70201-LBE,All Websites [EUR],ALL GROUPS,25,18.850
70201-LGN,All Websites [EUR],ALL GROUPS,25,18.850
70201-MG,All Websites [EUR],ALL GROUPS,25,18.850
70201-OE,All Websites [EUR],ALL GROUPS,25,18.850
70201-PE,All Websites [EUR],ALL GROUPS,25,18.850
70201-RD,All Websites [EUR],ALL GROUPS,25,18.850
70201-WE,All Websites [EUR],ALL GROUPS,25,18.850
70201-YW,All Websites [EUR],ALL GROUPS,25,18.850
70202-NGN,All Websites [EUR],ALL GROUPS,25,12.590
70202-NOE,All Websites [EUR],ALL GROUPS,25,12.590
70203-NGN,All Websites [EUR],ALL GROUPS,25,13.590
70203-NOE,All Websites [EUR],ALL GROUPS,25,13.590
70204,All Websites [EUR],ALL GROUPS,25,13.690
70205,All Websites [EUR],ALL GROUPS,25,15.690
70206-BE,All Websites [EUR],ALL GROUPS,25,16.890
70206-BK,All Websites [EUR],ALL GROUPS,25,16.890
70206-LBE,All Websites [EUR],ALL GROUPS,25,16.890
70206-LGN,All Websites [EUR],ALL GROUPS,25,16.890
70206-MG,All Websites [EUR],ALL GROUPS,25,16.890
70206-OE,All Websites [EUR],ALL GROUPS,25,16.890
70206-RD,All Websites [EUR],ALL GROUPS,25,16.890
70206-WE,All Websites [EUR],ALL GROUPS,25,16.890
70207-BE,All Websites [EUR],ALL GROUPS,25,18.890
70207-BK,All Websites [EUR],ALL GROUPS,25,18.890
70207-LBE,All Websites [EUR],ALL GROUPS,25,18.890
70207-LGN,All Websites [EUR],ALL GROUPS,25,18.890
70207-MG,All Websites [EUR],ALL GROUPS,25,18.890
70207-OE,All Websites [EUR],ALL GROUPS,25,18.890
70207-RD,All Websites [EUR],ALL GROUPS,25,18.890
70207-WE,All Websites [EUR],ALL GROUPS,25,18.890
70208,All Websites [EUR],ALL GROUPS,25,24.950
70209,All Websites [EUR],ALL GROUPS,25,34.590
70210-BEBE,All Websites [EUR],ALL GROUPS,25,11.950
70210-BELGN,All Websites [EUR],ALL GROUPS,25,11.950
70210-BEOE,All Websites [EUR],ALL GROUPS,25,11.950
70210-BEYW,All Websites [EUR],ALL GROUPS,25,11.950
70210-BKBK,All Websites [EUR],ALL GROUPS,25,11.950
70210-BKLBE,All Websites [EUR],ALL GROUPS,25,11.950
70210-BKOE,All Websites [EUR],ALL GROUPS,25,11.950
70210-BKYW,All Websites [EUR],ALL GROUPS,25,11.950
70210-RDBK,All Websites [EUR],ALL GROUPS,25,11.950
70210-RDRD,All Websites [EUR],ALL GROUPS,25,11.950
70210-WELGN,All Websites [EUR],ALL GROUPS,25,11.950
70210-WEMG,All Websites [EUR],ALL GROUPS,25,11.950
70210-WEOE,All Websites [EUR],ALL GROUPS,25,11.950
70210-WEWE,All Websites [EUR],ALL GROUPS,25,11.950
70211-BE,All Websites [EUR],ALL GROUPS,25,8.950
70211-BK,All Websites [EUR],ALL GROUPS,25,8.950
70211-LBE,All Websites [EUR],ALL GROUPS,25,8.950
70211-LGN,All Websites [EUR],ALL GROUPS,25,8.950
70211-MG,All Websites [EUR],ALL GROUPS,25,8.950
70211-OE,All Websites [EUR],ALL GROUPS,25,8.950
70211-RD,All Websites [EUR],ALL GROUPS,25,8.950
70211-WE,All Websites [EUR],ALL GROUPS,25,8.950
70212-WESR,All Websites [EUR],ALL GROUPS,25,9.590
70213-BK,All Websites [EUR],ALL GROUPS,25,15.690
70213-WE,All Websites [EUR],ALL GROUPS,25,15.690
70215-BE,All Websites [EUR],ALL GROUPS,25,19.950
70215-BE/WE/RD,All Websites [EUR],ALL GROUPS,25,19.950
70215-BK,All Websites [EUR],ALL GROUPS,25,19.950
70215-BK/GY/RD,All Websites [EUR],ALL GROUPS,25,19.950
70215-LBE,All Websites [EUR],ALL GROUPS,25,19.950
70215-LGN,All Websites [EUR],ALL GROUPS,25,19.950
70215-MG,All Websites [EUR],ALL GROUPS,25,19.950
70215-OE,All Websites [EUR],ALL GROUPS,25,19.950
70215-RD,All Websites [EUR],ALL GROUPS,25,19.950
70215-SR/BE/OE,All Websites [EUR],ALL GROUPS,25,19.950
70215-SR/BN/RD,All Websites [EUR],ALL GROUPS,25,19.950
70215-WE,All Websites [EUR],ALL GROUPS,25,19.950
70215-YW,All Websites [EUR],ALL GROUPS,25,19.950
70216,All Websites [EUR],ALL GROUPS,25,58.950
70217,All Websites [EUR],ALL GROUPS,25,49.950
70218,All Websites [EUR],ALL GROUPS,25,64.950
70219,All Websites [EUR],ALL GROUPS,25,39.950
70220,All Websites [EUR],ALL GROUPS,25,33.950
70221,All Websites [EUR],ALL GROUPS,25,33.950
70222,All Websites [EUR],ALL GROUPS,25,33.950
70223,All Websites [EUR],ALL GROUPS,25,23.950
70224,All Websites [EUR],ALL GROUPS,25,23.950
70225,All Websites [EUR],ALL GROUPS,25,23.950
70227,All Websites [EUR],ALL GROUPS,25,23.700
70229,All Websites [EUR],ALL GROUPS,25,24.990
70230,All Websites [EUR],ALL GROUPS,25,34.990
70231-BE,All Websites [EUR],ALL GROUPS,25,44.990
70231-BK,All Websites [EUR],ALL GROUPS,25,44.990
70231-BN,All Websites [EUR],ALL GROUPS,25,44.990
70231-LBE,All Websites [EUR],ALL GROUPS,25,44.990
70231-LGN,All Websites [EUR],ALL GROUPS,25,44.990
70231-OE,All Websites [EUR],ALL GROUPS,25,44.990
70380-BK 01,All Websites [EUR],ALL GROUPS,25,21.500
70380-SR 34,All Websites [EUR],ALL GROUPS,25,24.490
70380-WE 35,All Websites [EUR],ALL GROUPS,25,21.500
70420-BK 01,All Websites [EUR],ALL GROUPS,25,22.500
70420-SR 34,All Websites [EUR],ALL GROUPS,25,25.900
70420-WE 35,All Websites [EUR],ALL GROUPS,25,22.500
70777-SR,All Websites [EUR],ALL GROUPS,25,15.690
70888-BE,All Websites [EUR],ALL GROUPS,25,13.590
70888-BK,All Websites [EUR],ALL GROUPS,25,13.590
70888-BN,All Websites [EUR],ALL GROUPS,25,13.590
70888-GN,All Websites [EUR],ALL GROUPS,25,13.590
70888-GY,All Websites [EUR],ALL GROUPS,25,13.590
70888-LBE,All Websites [EUR],ALL GROUPS,25,13.590
70888-LGN,All Websites [EUR],ALL GROUPS,25,13.590
70888-MG,All Websites [EUR],ALL GROUPS,25,13.590
70888-OE,All Websites [EUR],ALL GROUPS,25,13.590
70888-PE,All Websites [EUR],ALL GROUPS,25,13.590
70888-RD,All Websites [EUR],ALL GROUPS,25,13.590
70888-WE,All Websites [EUR],ALL GROUPS,25,13.590
70888-YW,All Websites [EUR],ALL GROUPS,25,13.590
70999-BK,All Websites [EUR],ALL GROUPS,25,25.950
70999-WE,All Websites [EUR],ALL GROUPS,25,25.950
9010200,All Websites [EUR],ALL GROUPS,5000,380
FP50-700-712-904-906,All Websites [EUR],ALL GROUPS,250,3.590
FP50-713-905-906,All Websites [EUR],ALL GROUPS,500,3.180
10001,All Websites [EUR],ALL GROUPS,2 a500,1.360
10001-S,All Websites [EUR],ALL GROUPS,1000,1.620
10003,All Websites [EUR],ALL GROUPS,1000,1.700
10004,All Websites [EUR],ALL GROUPS,1000,1.700
10005,All Websites [EUR],ALL GROUPS,1000,1.700
10006,All Websites [EUR],ALL GROUPS,1000,1.700
10007,All Websites [EUR],ALL GROUPS,1000,1.600
10008,All Websites [EUR],ALL GROUPS,1000,2.400
10009,All Websites [EUR],ALL GROUPS,1000,2.520
10010,All Websites [EUR],ALL GROUPS,1000,2.380
10011,All Websites [EUR],ALL GROUPS,1000,1.900
10012,All Websites [EUR],ALL GROUPS,1000,1.600
10013,All Websites [EUR],ALL GROUPS,1000,1.600
10057,All Websites [EUR],ALL GROUPS,1000,1.600
10060,All Websites [EUR],ALL GROUPS,1000,1.800
10062,All Websites [EUR],ALL GROUPS,1000,2.000
10063,All Websites [EUR],ALL GROUPS,1000,1.800
10094,All Websites [EUR],ALL GROUPS,1000,3.320
10094-M,All Websites [EUR],ALL GROUPS,1000,3.320
10137-DBE,All Websites [EUR],ALL GROUPS,1000,2.600
10137-LGN,All Websites [EUR],ALL GROUPS,1000,2.600
10145,All Websites [EUR],ALL GROUPS,1000,3.320
10155,All Websites [EUR],ALL GROUPS,1000,1.550
10156,All Websites [EUR],ALL GROUPS,1000,1.550
10157,All Websites [EUR],ALL GROUPS,1000,1.500
10158,All Websites [EUR],ALL GROUPS,1000,1.530
10159,All Websites [EUR],ALL GROUPS,1000,1.530
10178,All Websites [EUR],ALL GROUPS,1000,1.400
10180-BE,All Websites [EUR],ALL GROUPS,2 a500,1.380
10180-BK,All Websites [EUR],ALL GROUPS,2 a500,1.380
10180-RD,All Websites [EUR],ALL GROUPS,2 a500,1.380
10192,All Websites [EUR],ALL GROUPS,1000,2.380
10193-M,All Websites [EUR],ALL GROUPS,1000,2.320
10193-S,All Websites [EUR],ALL GROUPS,1000,2.320
10201-RD,All Websites [EUR],ALL GROUPS,1000,2.820
10201-S,All Websites [EUR],ALL GROUPS,1000,2.380
10203,All Websites [EUR],ALL GROUPS,1000,3.120
10204,All Websites [EUR],ALL GROUPS,1000,3.400
10210,All Websites [EUR],ALL GROUPS,1000,2.490
10212,All Websites [EUR],ALL GROUPS,1000,2.490
10230,All Websites [EUR],ALL GROUPS,1000,2.320
10251,All Websites [EUR],ALL GROUPS,1000,2.700
10252,All Websites [EUR],ALL GROUPS,500,3.580
10258,All Websites [EUR],ALL GROUPS,1000,3.000
10259,All Websites [EUR],ALL GROUPS,1000,1.900
10260,All Websites [EUR],ALL GROUPS,1000,2.100
10261,All Websites [EUR],ALL GROUPS,1000,1.900
10262-MG,All Websites [EUR],ALL GROUPS,500,4.020
10264-WE,All Websites [EUR],ALL GROUPS,1000,2.300
10266,All Websites [EUR],ALL GROUPS,500,5.590
10268,All Websites [EUR],ALL GROUPS,1000,3.220
10269-BK,All Websites [EUR],ALL GROUPS,500,3.580
10274,All Websites [EUR],ALL GROUPS,1000,2.880
10275,All Websites [EUR],ALL GROUPS,500,4.830
10280,All Websites [EUR],ALL GROUPS,2 a500,1.220
10281,All Websites [EUR],ALL GROUPS,2 a500,1.220
10282,All Websites [EUR],ALL GROUPS,1000,2.290
10283,All Websites [EUR],ALL GROUPS,1000,3.000
10284,All Websites [EUR],ALL GROUPS,1000,1.600
10284-M,All Websites [EUR],ALL GROUPS,1000,1.400
10285-BE,All Websites [EUR],ALL GROUPS,1000,1.800
10285-BK,All Websites [EUR],ALL GROUPS,1000,1.800
10286-BK,All Websites [EUR],ALL GROUPS,2 a500,800
10286-WE,All Websites [EUR],ALL GROUPS,2 a500,800
10289,All Websites [EUR],ALL GROUPS,1000,2.600
10290,All Websites [EUR],ALL GROUPS,1000,2.300
10291,All Websites [EUR],ALL GROUPS,1000,2.600
10292,All Websites [EUR],ALL GROUPS,1000,2.700
10294,All Websites [EUR],ALL GROUPS,1000,1.500
10295-BK,All Websites [EUR],ALL GROUPS,5000,660
10295-SR,All Websites [EUR],ALL GROUPS,5000,660
10296-BK,All Websites [EUR],ALL GROUPS,10000,480
10296-SR,All Websites [EUR],ALL GROUPS,10000,480
10297-BK,All Websites [EUR],ALL GROUPS,2 a500,990
10297-DBE,All Websites [EUR],ALL GROUPS,2 a500,990
10297-DGN,All Websites [EUR],ALL GROUPS,2 a500,990
10297-GD,All Websites [EUR],ALL GROUPS,2 a500,990
10297-OE,All Websites [EUR],ALL GROUPS,2 a500,990
10297-SR,All Websites [EUR],ALL GROUPS,2 a500,990
10298-BK,All Websites [EUR],ALL GROUPS,5000,530
10298-RD,All Websites [EUR],ALL GROUPS,5000,530
10300-GM,All Websites [EUR],ALL GROUPS,1000,2.820
10301-GM,All Websites [EUR],ALL GROUPS,1000,3.000
10303-BK,All Websites [EUR],ALL GROUPS,2 a500,880
10303-DBE,All Websites [EUR],ALL GROUPS,2 a500,880
10303-DGY,All Websites [EUR],ALL GROUPS,2 a500,880
10303-LGN,All Websites [EUR],ALL GROUPS,2 a500,880
10303-OE,All Websites [EUR],ALL GROUPS,2 a500,880
10303-RD,All Websites [EUR],ALL GROUPS,2 a500,880
10303-SR,All Websites [EUR],ALL GROUPS,2 a500,880
10306,All Websites [EUR],ALL GROUPS,1000,2.000
10307,All Websites [EUR],ALL GROUPS,1000,1.600
10308,All Websites [EUR],ALL GROUPS,1000,2.000
10309-BE,All Websites [EUR],ALL GROUPS,2 a500,1.130
10309-BK,All Websites [EUR],ALL GROUPS,2 a500,1.130
10309-LBE,All Websites [EUR],ALL GROUPS,2 a500,1.130
10309-LGN,All Websites [EUR],ALL GROUPS,2 a500,1.130
10309-LMG,All Websites [EUR],ALL GROUPS,2 a500,1.130
10309-OE,All Websites [EUR],ALL GROUPS,2 a500,1.130
10309-PE,All Websites [EUR],ALL GROUPS,2 a500,1.130
10309-RD,All Websites [EUR],ALL GROUPS,2 a500,1.130
10309-WE,All Websites [EUR],ALL GROUPS,2 a500,1.130
10311,All Websites [EUR],ALL GROUPS,1000,1.700
10312,All Websites [EUR],ALL GROUPS,1000,1.700
10313,All Websites [EUR],ALL GROUPS,1000,1.700
10314,All Websites [EUR],ALL GROUPS,1000,1.700
10315,All Websites [EUR],ALL GROUPS,1000,1.890
10316,All Websites [EUR],ALL GROUPS,1000,2.400
10317,All Websites [EUR],ALL GROUPS,1000,2.400
10318,All Websites [EUR],ALL GROUPS,1000,2.400
10319,All Websites [EUR],ALL GROUPS,1000,1.500
10320,All Websites [EUR],ALL GROUPS,1000,2.520
10321-BK,All Websites [EUR],ALL GROUPS,1000,2.000
10322,All Websites [EUR],ALL GROUPS,1000,1.500
10325-BE,All Websites [EUR],ALL GROUPS,1000,3.350
10325-DGY,All Websites [EUR],ALL GROUPS,1000,3.350
10327,All Websites [EUR],ALL GROUPS,1000,1.630
10328,All Websites [EUR],ALL GROUPS,1000,1.630
10329,All Websites [EUR],ALL GROUPS,1000,1.630
10330,All Websites [EUR],ALL GROUPS,1000,1.630
10331,All Websites [EUR],ALL GROUPS,1000,1.630
10332,All Websites [EUR],ALL GROUPS,1000,1.630
10333,All Websites [EUR],ALL GROUPS,1000,1.780
10334,All Websites [EUR],ALL GROUPS,1000,1.780
10335,All Websites [EUR],ALL GROUPS,1000,1.780
10336,All Websites [EUR],ALL GROUPS,1000,2.580
10337,All Websites [EUR],ALL GROUPS,1000,2.390
10338-BE,All Websites [EUR],ALL GROUPS,1000,1.620
10338-BK,All Websites [EUR],ALL GROUPS,1000,1.620
10338-LGN,All Websites [EUR],ALL GROUPS,1000,1.620
10338-RD,All Websites [EUR],ALL GROUPS,1000,1.620
10338-WE,All Websites [EUR],ALL GROUPS,1000,1.620
10338-YW,All Websites [EUR],ALL GROUPS,1000,1.620
10339-BE,All Websites [EUR],ALL GROUPS,1000,1.620
10339-BK,All Websites [EUR],ALL GROUPS,1000,1.620
10339-LGN,All Websites [EUR],ALL GROUPS,1000,1.620
10339-RD,All Websites [EUR],ALL GROUPS,1000,1.620
10339-WE,All Websites [EUR],ALL GROUPS,1000,1.620
10339-YW,All Websites [EUR],ALL GROUPS,1000,1.620
10340-BE,All Websites [EUR],ALL GROUPS,10000,380
10340-RD,All Websites [EUR],ALL GROUPS,10000,380
10341-BE,All Websites [EUR],ALL GROUPS,10000,380
10341-BK,All Websites [EUR],ALL GROUPS,10000,380
